Id,Target,Flag_external
c5636250-bbc9-11e8-b2bc-ac1f6b6435d0,0 2,0
178c3c68-bba3-11e8-b2b9-ac1f6b6435d0,3 7,0
cb4b1de4-bbbe-11e8-b2ba-ac1f6b6435d0,0 7,0
98f19ff6-bbc5-11e8-b2bc-ac1f6b6435d0,14,0
42564_479_E2_2,12,1
98c4705c-bbc6-11e8-b2bc-ac1f6b6435d0,21 25 7,0
05be40f2-bba4-11e8-b2b9-ac1f6b6435d0,7,0
835d282a-bbb3-11e8-b2ba-ac1f6b6435d0,23 2,0
5b78f940-bbc9-11e8-b2bc-ac1f6b6435d0,0 16,0
3a6501ce-bbb3-11e8-b2ba-ac1f6b6435d0,0 1,0
45946_1101_G3_2,0 11,1
4eff85fc-bbb1-11e8-b2ba-ac1f6b6435d0,0 23,0
61612578-bba4-11e8-b2b9-ac1f6b6435d0,4,0
38109_423_F4_3,0 22 25,1
82c93e46-bb9d-11e8-b2b9-ac1f6b6435d0,19,0
8dc9534a-bbc4-11e8-b2bc-ac1f6b6435d0,4 25,0
a7e1d27e-bbac-11e8-b2ba-ac1f6b6435d0,24,0
441bd54a-bbb7-11e8-b2ba-ac1f6b6435d0,23,0
fceb6aaa-bba7-11e8-b2ba-ac1f6b6435d0,5 25,0
fe5f0a62-bbbc-11e8-b2ba-ac1f6b6435d0,0 1,0
ef32d322-bb9c-11e8-b2b9-ac1f6b6435d0,0 25,0
11f8fbd6-bbb4-11e8-b2ba-ac1f6b6435d0,1 2,0
e6413020-bb9b-11e8-b2b9-ac1f6b6435d0,20,0
1855531e-bb9e-11e8-b2b9-ac1f6b6435d0,0 25 7,0
8425ae12-bbc2-11e8-b2bb-ac1f6b6435d0,21,0
ca850214-bba3-11e8-b2b9-ac1f6b6435d0,0 2,0
dd200854-bba0-11e8-b2b9-ac1f6b6435d0,6,0
1636_31_G2_1,21 22 25,1
e6c2dc8e-bbae-11e8-b2ba-ac1f6b6435d0,19 25,0
54754_883_B3_2,25 20,1
a2b21278-bbc0-11e8-b2bb-ac1f6b6435d0,12,0
d5d22446-bbab-11e8-b2ba-ac1f6b6435d0,5,0
85b9e6e8-bbc3-11e8-b2bc-ac1f6b6435d0,6,0
b780bb98-bba5-11e8-b2ba-ac1f6b6435d0,0 3,0
ba8c434c-bbb5-11e8-b2ba-ac1f6b6435d0,19,0
1e7ef524-bbc1-11e8-b2bb-ac1f6b6435d0,7,0
1b310526-bba6-11e8-b2ba-ac1f6b6435d0,0 14,0
53fcfeb6-bb9f-11e8-b2b9-ac1f6b6435d0,21,0
14b35f82-bbb0-11e8-b2ba-ac1f6b6435d0,0 25,0
6cd48a88-bbc9-11e8-b2bc-ac1f6b6435d0,0 6 25,0
40bdd672-bbb8-11e8-b2ba-ac1f6b6435d0,2,0
e7d6a8e0-bba8-11e8-b2ba-ac1f6b6435d0,19 25,0
16aedd96-bbc1-11e8-b2bb-ac1f6b6435d0,25 18,0
65728266-bbc1-11e8-b2bb-ac1f6b6435d0,6,0
f99fffde-bba0-11e8-b2b9-ac1f6b6435d0,21 25,0
6817e632-bba8-11e8-b2ba-ac1f6b6435d0,3,0
0f91c2ce-bb9b-11e8-b2b9-ac1f6b6435d0,19,0
35146_366_H10_1,11 25,1
47325_643_E4_3,12 25,1
daeffe2a-bbac-11e8-b2ba-ac1f6b6435d0,0 14,0
544a0240-bbb5-11e8-b2ba-ac1f6b6435d0,0 14,0
a7d183a8-bb9b-11e8-b2b9-ac1f6b6435d0,6 25,0
1cd443fe-bbbd-11e8-b2ba-ac1f6b6435d0,0 21,0
a6d16052-bbb1-11e8-b2ba-ac1f6b6435d0,5,0
16852_166_A5_1,0 6,1
13937038-bbc9-11e8-b2bc-ac1f6b6435d0,5 0,0
ff8a089a-bbb4-11e8-b2ba-ac1f6b6435d0,0 11,0
30879_332_C12_5,12 25,1
12583_104_E4_1,14,1
be90e16a-bbb4-11e8-b2ba-ac1f6b6435d0,23 25,0
37914_423_D3_2,12,1
f5b6f5c0-bbc4-11e8-b2bc-ac1f6b6435d0,0 21,0
659c19d6-bbc7-11e8-b2bc-ac1f6b6435d0,0,0
5b97ba74-bbb0-11e8-b2ba-ac1f6b6435d0,0 7,0
1f43745c-bbb8-11e8-b2ba-ac1f6b6435d0,1,0
66a44e8a-bbc1-11e8-b2bb-ac1f6b6435d0,21,0
ceb9652a-bba6-11e8-b2ba-ac1f6b6435d0,25,0
a432e1c0-bbbd-11e8-b2ba-ac1f6b6435d0,0 1 25,0
49a574c8-bba6-11e8-b2ba-ac1f6b6435d0,25,0
14263_120_G8_2,12,1
8776fc0a-bbb4-11e8-b2ba-ac1f6b6435d0,23,0
fa899bd0-bbb9-11e8-b2ba-ac1f6b6435d0,0 4,0
b4f895d8-bba2-11e8-b2b9-ac1f6b6435d0,5 0 7,0
32027_376_A2_2,8,1
055ecc1c-bbb8-11e8-b2ba-ac1f6b6435d0,0 21 2,0
75135c36-bbbc-11e8-b2ba-ac1f6b6435d0,25 7,0
2fea6444-bba6-11e8-b2ba-ac1f6b6435d0,5 0,0
574f96d4-bbca-11e8-b2bc-ac1f6b6435d0,5 25,0
04ad6ce0-bbb0-11e8-b2ba-ac1f6b6435d0,0 6,0
f309aa9e-bbb4-11e8-b2ba-ac1f6b6435d0,5 0,0
40267_1664_F6_5,0 16,1
dbe34c1a-bbac-11e8-b2ba-ac1f6b6435d0,0 7,0
5922_32_H6_1,12 13,1
1d9c8724-bba4-11e8-b2b9-ac1f6b6435d0,23 2,0
69218568-bb9b-11e8-b2b9-ac1f6b6435d0,0 11,0
287da3f0-bbc0-11e8-b2bb-ac1f6b6435d0,4,0
2e5d49ee-bbb9-11e8-b2ba-ac1f6b6435d0,0 21,0
8a5ee938-bbb8-11e8-b2ba-ac1f6b6435d0,3,0
96fa5c48-bb9c-11e8-b2b9-ac1f6b6435d0,23 2,0
3201_1158_B6_7,11,1
d42f5208-bba6-11e8-b2ba-ac1f6b6435d0,0,0
12123_89_A10_2,6,1
cd8c8498-bbc4-11e8-b2bc-ac1f6b6435d0,23 25,0
66cc503e-bba2-11e8-b2b9-ac1f6b6435d0,14 25,0
15352328-bba1-11e8-b2b9-ac1f6b6435d0,0 16 25,0
678d4efe-bbb8-11e8-b2ba-ac1f6b6435d0,0,0
8a0ccea8-bbba-11e8-b2ba-ac1f6b6435d0,0 19,0
62d98fc0-bbb9-11e8-b2ba-ac1f6b6435d0,0 3,0
65393_1286_B6_4,6,1
c44116ca-bbbe-11e8-b2ba-ac1f6b6435d0,1 2,0
850c78fe-bbba-11e8-b2ba-ac1f6b6435d0,0,0
36ab70ac-bbb0-11e8-b2ba-ac1f6b6435d0,16 25,0
46717_739_F6_2,6,1
0b81b97e-bb9f-11e8-b2b9-ac1f6b6435d0,14,0
4382483a-bba8-11e8-b2ba-ac1f6b6435d0,14,0
40798_1472_E4_6,11 25,1
4c1aace6-bbc4-11e8-b2bc-ac1f6b6435d0,4 25,0
4d7b0678-bbc7-11e8-b2bc-ac1f6b6435d0,0 1 2,0
65c5a46c-bbb4-11e8-b2ba-ac1f6b6435d0,14,0
8c9e5186-bbac-11e8-b2ba-ac1f6b6435d0,19 25,0
c61750d2-bbc2-11e8-b2bc-ac1f6b6435d0,0 7,0
b7b7e34a-bbbc-11e8-b2ba-ac1f6b6435d0,4,0
affa11e2-bba2-11e8-b2b9-ac1f6b6435d0,14,0
95ff5e88-bba6-11e8-b2ba-ac1f6b6435d0,0 25,0
dc3140d2-bba7-11e8-b2ba-ac1f6b6435d0,0 23,0
45002_579_C6_4,11,1
25e7b0d2-bbba-11e8-b2ba-ac1f6b6435d0,0 21,0
3047_1636_H1_9_cr58072d8c77f41,16 25,1
636bc518-bba3-11e8-b2b9-ac1f6b6435d0,1,0
24299_240_G8_2,8,1
22545_612_C11_2,6,1
aacfafc6-bbaa-11e8-b2ba-ac1f6b6435d0,5 18,0
c75d3464-bba1-11e8-b2b9-ac1f6b6435d0,21 23 2,0
a5c1db2c-bbc2-11e8-b2bc-ac1f6b6435d0,0 2,0
bf2955ac-bbc4-11e8-b2bc-ac1f6b6435d0,6,0
5061784c-bbca-11e8-b2bc-ac1f6b6435d0,3,0
5684_9_B1_1,6 7,1
7f9977c4-bbaf-11e8-b2ba-ac1f6b6435d0,0 22,0
58759_1018_C3_1,14,1
28943_297_G2_2,0 14,1
83db42c4-bbc1-11e8-b2bb-ac1f6b6435d0,14,0
37209958-bbac-11e8-b2ba-ac1f6b6435d0,4,0
611ea702-bbbd-11e8-b2ba-ac1f6b6435d0,0 1 25,0
8e7aa8ca-bbb0-11e8-b2ba-ac1f6b6435d0,0,0
f04d51ca-bba5-11e8-b2ba-ac1f6b6435d0,2 7,0
960829e0-bbb6-11e8-b2ba-ac1f6b6435d0,3,0
29124_1753_F5_8_cr57f3df34953dc,6,1
adb91f4a-bbac-11e8-b2ba-ac1f6b6435d0,0 25,0
69383_1519_C12_5,6,1
61ce44de-bbb6-11e8-b2ba-ac1f6b6435d0,0 19,0
9154beea-bba2-11e8-b2b9-ac1f6b6435d0,6,0
f362508a-bbb0-11e8-b2ba-ac1f6b6435d0,0 25,0
d274ed3a-bbc2-11e8-b2bc-ac1f6b6435d0,6,0
e89acb58-bbc6-11e8-b2bc-ac1f6b6435d0,0 14 25,0
653a3854-bba1-11e8-b2b9-ac1f6b6435d0,5 2,0
eff56890-bbb7-11e8-b2ba-ac1f6b6435d0,14 2,0
12107_97_A4_2,6,1
ad784790-bbac-11e8-b2ba-ac1f6b6435d0,5 14,0
aa811c30-bbb4-11e8-b2ba-ac1f6b6435d0,0 19,0
02ef9b26-bba1-11e8-b2b9-ac1f6b6435d0,0 12,0
6aa4aac6-bb9d-11e8-b2b9-ac1f6b6435d0,0 3,0
ec4d48d8-bbb3-11e8-b2ba-ac1f6b6435d0,4 1,0
8ab8eabc-bba6-11e8-b2ba-ac1f6b6435d0,6,0
c3dc1428-bba5-11e8-b2ba-ac1f6b6435d0,25 7,0
eded7130-bbbe-11e8-b2ba-ac1f6b6435d0,21 3,0
759739b8-bbbf-11e8-b2bb-ac1f6b6435d0,0 7,0
ec9ea5e2-bbb9-11e8-b2ba-ac1f6b6435d0,0,0
ff07a62e-bbc9-11e8-b2bc-ac1f6b6435d0,11 25,0
1a48741e-bba6-11e8-b2ba-ac1f6b6435d0,0 16,0
562434fa-bbb5-11e8-b2ba-ac1f6b6435d0,21 25,0
bea82b8c-bbae-11e8-b2ba-ac1f6b6435d0,5 0,0
b137835a-bbbb-11e8-b2ba-ac1f6b6435d0,21 7,0
6285d930-bbb8-11e8-b2ba-ac1f6b6435d0,23,0
6f835642-bba6-11e8-b2ba-ac1f6b6435d0,0 3 25,0
69064_1363_B9_1,6 25 2,1
98c7888a-bba0-11e8-b2b9-ac1f6b6435d0,0 6,0
24792_224_B7_2,11 25,1
46377_1319_A6_1,0 22 25,1
51966_872_A11_4,8,1
8b6ec9fe-bb9c-11e8-b2b9-ac1f6b6435d0,5,0
4f5a8b4a-bba3-11e8-b2b9-ac1f6b6435d0,21,0
91eaf5b6-bb9a-11e8-b2b9-ac1f6b6435d0,2,0
41fe794c-bba4-11e8-b2b9-ac1f6b6435d0,24,0
8d35b6b6-bba7-11e8-b2ba-ac1f6b6435d0,6,0
45ecf208-bbbe-11e8-b2ba-ac1f6b6435d0,0 25,0
26954_254_C10_3,21 12,1
56488_958_C4_6,6,1
caa47588-bbba-11e8-b2ba-ac1f6b6435d0,0 13 25,0
53929_1502_E1_4,11,1
7b2eb862-bbae-11e8-b2ba-ac1f6b6435d0,0 19,0
635afa7c-bb9d-11e8-b2b9-ac1f6b6435d0,7,0
7760bad6-bbb9-11e8-b2ba-ac1f6b6435d0,0,0
3e7bfbd6-bbb9-11e8-b2ba-ac1f6b6435d0,23,0
6778bdc0-bbc4-11e8-b2bc-ac1f6b6435d0,25,0
82a33530-bbbf-11e8-b2bb-ac1f6b6435d0,7,0
dd1f7fb8-bbca-11e8-b2bc-ac1f6b6435d0,0 3,0
bf0fe5c8-bba0-11e8-b2b9-ac1f6b6435d0,8,0
14c10cfc-bba3-11e8-b2b9-ac1f6b6435d0,1 25,0
43724_555_E8_2,6 25,1
24756_230_A8_1,25 18,1
80436cba-bba6-11e8-b2ba-ac1f6b6435d0,0,0
3c5aff92-bbc2-11e8-b2bb-ac1f6b6435d0,0 25,0
e8c19d50-bbb2-11e8-b2ba-ac1f6b6435d0,5 0,0
e509a786-bba6-11e8-b2ba-ac1f6b6435d0,1,0
ff8ebd3a-bbc4-11e8-b2bc-ac1f6b6435d0,0 19,0
76096_1611_C11_3,6,1
fc930890-bba9-11e8-b2ba-ac1f6b6435d0,22,0
61638_1257_F9_2,0 16,1
40371_1469_A9_1,22,1
8baeca3e-bbad-11e8-b2ba-ac1f6b6435d0,0 25,0
2b835c66-bbc0-11e8-b2bb-ac1f6b6435d0,0 4,0
2f52cd48-bbc7-11e8-b2bc-ac1f6b6435d0,5,0
9e6a620c-bbba-11e8-b2ba-ac1f6b6435d0,12,0
4906ef5c-bbaa-11e8-b2ba-ac1f6b6435d0,23,0
6a8072b0-bbba-11e8-b2ba-ac1f6b6435d0,7,0
cc66a598-bbbb-11e8-b2ba-ac1f6b6435d0,23,0
78830506-bbb7-11e8-b2ba-ac1f6b6435d0,0,0
3e873d18-bbbc-11e8-b2ba-ac1f6b6435d0,0 18,0
d8286540-bbc2-11e8-b2bc-ac1f6b6435d0,25,0
4b59f564-bbc4-11e8-b2bc-ac1f6b6435d0,0 2,0
75d49428-bbc1-11e8-b2bb-ac1f6b6435d0,2,0
5cf6548c-bbad-11e8-b2ba-ac1f6b6435d0,4,0
10740fe2-bbb1-11e8-b2ba-ac1f6b6435d0,0 3 25,0
53929_1502_E1_2,11,1
16eec8e2-bba9-11e8-b2ba-ac1f6b6435d0,5 0 25,0
3a5ac95a-bbc4-11e8-b2bc-ac1f6b6435d0,5 0,0
53564_1368_G7_7,21 2 12,1
77fb5102-bbb6-11e8-b2ba-ac1f6b6435d0,14,0
7ba32dda-bbb0-11e8-b2ba-ac1f6b6435d0,1 23,0
7ab379e0-bbc7-11e8-b2bc-ac1f6b6435d0,25,0
6d713060-bbb3-11e8-b2ba-ac1f6b6435d0,0 19,0
9b4844ae-bbba-11e8-b2ba-ac1f6b6435d0,21,0
ab1e66d2-bbc5-11e8-b2bc-ac1f6b6435d0,0 19 25,0
bcfbade4-bbb9-11e8-b2ba-ac1f6b6435d0,5 0,0
faf6d894-bba5-11e8-b2ba-ac1f6b6435d0,0 19 2 25,0
8018f6d0-bbc2-11e8-b2bb-ac1f6b6435d0,20,0
19c5fee6-bbae-11e8-b2ba-ac1f6b6435d0,0 25,0
2920_56_B3_1,11 25,1
bae4a960-bba1-11e8-b2b9-ac1f6b6435d0,25,0
36090_1150_H4_9,13,1
0f0b094e-bbac-11e8-b2ba-ac1f6b6435d0,0 23,0
2b22b792-bbc7-11e8-b2bc-ac1f6b6435d0,7,0
24059_197_H7_2,0 21 22 25,1
343a30c2-bbb7-11e8-b2ba-ac1f6b6435d0,5 25,0
12720_202_B4_1,0 6,1
eb430e90-bbc3-11e8-b2bc-ac1f6b6435d0,0,0
35774f74-bba3-11e8-b2b9-ac1f6b6435d0,0 21 1,0
f1f07c6a-bbae-11e8-b2ba-ac1f6b6435d0,6 25,0
56508_973_A11_2,0 12 25,1
17732_143_G6_1,21 12,1
7318293e-bb99-11e8-b2b9-ac1f6b6435d0,18,0
04b951a6-bbb3-11e8-b2ba-ac1f6b6435d0,19,0
4f982748-bbbc-11e8-b2ba-ac1f6b6435d0,0 23,0
53aa2bba-bba8-11e8-b2ba-ac1f6b6435d0,5 0 25,0
311a9862-bba5-11e8-b2ba-ac1f6b6435d0,19,0
10541fb8-bbbe-11e8-b2ba-ac1f6b6435d0,5 14,0
662b82ca-bbb7-11e8-b2ba-ac1f6b6435d0,0 25,0
182cc69c-bb9e-11e8-b2b9-ac1f6b6435d0,21,0
70349_1565_F2_4,0 22,1
8aed458c-bbb5-11e8-b2ba-ac1f6b6435d0,0 23,0
53997_1128_A6_13,16 14,1
0b20d926-bb9d-11e8-b2b9-ac1f6b6435d0,21 25,0
46817_573_G9_4,11,1
520ff980-bbba-11e8-b2ba-ac1f6b6435d0,7,0
9533be0a-bbaa-11e8-b2ba-ac1f6b6435d0,21 12 25,0
0fe43514-bba9-11e8-b2ba-ac1f6b6435d0,21 6,0
718a753a-bba4-11e8-b2b9-ac1f6b6435d0,0 25,0
a6ff76d0-bbb7-11e8-b2ba-ac1f6b6435d0,19 25,0
319d6fa4-bbbd-11e8-b2ba-ac1f6b6435d0,0 25,0
348531e0-bbca-11e8-b2bc-ac1f6b6435d0,0 3,0
61843_1332_D6_5,21 13 12,1
ee075bf6-bbb2-11e8-b2ba-ac1f6b6435d0,11,0
64fe00f8-bba3-11e8-b2b9-ac1f6b6435d0,4 7,0
6406556a-bbad-11e8-b2ba-ac1f6b6435d0,21,0
2a4bbb0a-bba6-11e8-b2ba-ac1f6b6435d0,22,0
0620aea6-bbbb-11e8-b2ba-ac1f6b6435d0,0 2,0
3b55dcdc-bbb0-11e8-b2ba-ac1f6b6435d0,17 14,0
5f46a14c-bba8-11e8-b2ba-ac1f6b6435d0,5 24,0
a6314e66-bbb9-11e8-b2ba-ac1f6b6435d0,0 2,0
43578_480_A12_2,12,1
c8c4e586-bbbf-11e8-b2bb-ac1f6b6435d0,4 1,0
deb7a8f0-bbc5-11e8-b2bc-ac1f6b6435d0,21 25,0
b72b4f1c-bbbb-11e8-b2ba-ac1f6b6435d0,0 12 2,0
46572_865_G5_2,6 25 2,1
47118_732_H5_2,0 24 2,1
20549_189_A11_2,14 23,1
41534_502_E4_2,14 25,1
2aac47ca-bbbc-11e8-b2ba-ac1f6b6435d0,0 23,0
64ad33b6-bb9a-11e8-b2b9-ac1f6b6435d0,0 7,0
5445bb72-bba1-11e8-b2b9-ac1f6b6435d0,1,0
f4e97da6-bba2-11e8-b2b9-ac1f6b6435d0,25,0
e7c14f74-bba1-11e8-b2b9-ac1f6b6435d0,0 21,0
5a474b22-bba5-11e8-b2ba-ac1f6b6435d0,5,0
57112_1272_H1_1,6,1
230d7dac-bbb4-11e8-b2ba-ac1f6b6435d0,0 7,0
e4458c9e-bbc8-11e8-b2bc-ac1f6b6435d0,23,0
a7ec4b90-bbc6-11e8-b2bc-ac1f6b6435d0,3,0
193dc4b2-bbaa-11e8-b2ba-ac1f6b6435d0,21 3,0
3906_24_G11_1,6,1
df1ad85c-bba3-11e8-b2b9-ac1f6b6435d0,0,0
ffe55eba-bbba-11e8-b2ba-ac1f6b6435d0,5 0,0
fbf0fa8a-bbba-11e8-b2ba-ac1f6b6435d0,3,0
3ec13cca-bb9e-11e8-b2b9-ac1f6b6435d0,4,0
5f6083a8-bb9b-11e8-b2b9-ac1f6b6435d0,12,0
a1751574-bbb9-11e8-b2ba-ac1f6b6435d0,14 25,0
ce53b2a2-bb9c-11e8-b2b9-ac1f6b6435d0,0 7,0
1a9ce23c-bbc5-11e8-b2bc-ac1f6b6435d0,0 19 25,0
68497_1255_H10_1,26 4,1
1909_2_H2_2,21 6,1
1c223ef2-bbc7-11e8-b2bc-ac1f6b6435d0,21,0
4136_37_D10_1,6 25,1
77b6917a-bbac-11e8-b2ba-ac1f6b6435d0,23,0
40ea40e0-bbc2-11e8-b2bb-ac1f6b6435d0,0,0
ade599e4-bba7-11e8-b2ba-ac1f6b6435d0,3,0
bdceea3e-bbc7-11e8-b2bc-ac1f6b6435d0,23,0
22507b04-bbae-11e8-b2ba-ac1f6b6435d0,0 25,0
6e70061c-bbae-11e8-b2ba-ac1f6b6435d0,21,0
cebcf244-bba6-11e8-b2ba-ac1f6b6435d0,0,0
459415ca-bbaf-11e8-b2ba-ac1f6b6435d0,5,0
18ef6022-bbb1-11e8-b2ba-ac1f6b6435d0,21,0
b033bc3e-bbc6-11e8-b2bc-ac1f6b6435d0,11 25,0
05918a74-bba1-11e8-b2b9-ac1f6b6435d0,6,0
6046b3d2-bba5-11e8-b2ba-ac1f6b6435d0,23,0
3842185a-bb9f-11e8-b2b9-ac1f6b6435d0,5 7,0
6964_21_B1_2,10,1
83ad03ec-bbac-11e8-b2ba-ac1f6b6435d0,0 21 19 25,0
6492adda-bb9e-11e8-b2b9-ac1f6b6435d0,0 1 25,0
30212_264_H8_1,0 21 22,1
a8014782-bba5-11e8-b2ba-ac1f6b6435d0,0 23,0
b7a3b1a8-bba9-11e8-b2ba-ac1f6b6435d0,25 7,0
1cfbeda0-bb9a-11e8-b2b9-ac1f6b6435d0,21,0
54308_861_F1_1,16 25,1
d7972eae-bbb3-11e8-b2ba-ac1f6b6435d0,0 1 23,0
037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,12,0
755f406a-bbb2-11e8-b2ba-ac1f6b6435d0,19,0
13144_99_B12_1,6,1
adfc8328-bbc2-11e8-b2bc-ac1f6b6435d0,0,0
8ea897ca-bbc0-11e8-b2bb-ac1f6b6435d0,21,0
6f1a4a60-bbb2-11e8-b2ba-ac1f6b6435d0,4,0
54c5c2f0-bbaa-11e8-b2ba-ac1f6b6435d0,6,0
17ef6c74-bba9-11e8-b2ba-ac1f6b6435d0,5,0
d02b2a66-bba5-11e8-b2ba-ac1f6b6435d0,0 21,0
9d7f8222-bbc5-11e8-b2bc-ac1f6b6435d0,0 23 25,0
f56bd9a4-bba2-11e8-b2b9-ac1f6b6435d0,0 25,0
72708_1369_H1_2,6,1
1d3721d8-bbc0-11e8-b2bb-ac1f6b6435d0,0 7,0
69dac592-bba9-11e8-b2ba-ac1f6b6435d0,6 25,0
0d1614fe-bbbf-11e8-b2ba-ac1f6b6435d0,21,0
07ecd22c-bb9e-11e8-b2b9-ac1f6b6435d0,5,0
49407_978_F5_2,6,1
42787_547_C11_1,12 25,1
22713fa6-bbae-11e8-b2ba-ac1f6b6435d0,0 7,0
8e82e8da-bb9e-11e8-b2b9-ac1f6b6435d0,21,0
ec5a4a82-bbc8-11e8-b2bc-ac1f6b6435d0,14,0
a4af4980-bbc3-11e8-b2bc-ac1f6b6435d0,5 7,0
80243ad0-bbc3-11e8-b2bc-ac1f6b6435d0,5 25,0
1accf152-bbb6-11e8-b2ba-ac1f6b6435d0,0,0
b968d66e-bbbb-11e8-b2ba-ac1f6b6435d0,25,0
a10d2d92-bbbe-11e8-b2ba-ac1f6b6435d0,21 22,0
66d62408-bbbe-11e8-b2ba-ac1f6b6435d0,2,0
a13438f4-bb9d-11e8-b2b9-ac1f6b6435d0,0 25,0
710b933e-bbb1-11e8-b2ba-ac1f6b6435d0,0 25,0
d5ffec32-bbab-11e8-b2ba-ac1f6b6435d0,5,0
de7028b4-bbb5-11e8-b2ba-ac1f6b6435d0,0 11,0
0edcd982-bbc2-11e8-b2bb-ac1f6b6435d0,0 3 25,0
e682985a-bbb2-11e8-b2ba-ac1f6b6435d0,7,0
74f318f4-bb99-11e8-b2b9-ac1f6b6435d0,0,0
58096_1014_E2_2,13,1
d26f46a8-bbb0-11e8-b2ba-ac1f6b6435d0,23,0
62561a0c-bba8-11e8-b2ba-ac1f6b6435d0,21 4,0
c16b3f5e-bb9e-11e8-b2b9-ac1f6b6435d0,23,0
44067_1070_A5_2,0 21 22,1
15339_953_G7_2,14,1
19b78b4e-bb9b-11e8-b2b9-ac1f6b6435d0,26,0
4a8f5c06-bba5-11e8-b2ba-ac1f6b6435d0,0 2 7,0
2317de66-bbbc-11e8-b2ba-ac1f6b6435d0,21 22,0
1b774a58-bbb6-11e8-b2ba-ac1f6b6435d0,0 23,0
bd781d18-bba3-11e8-b2b9-ac1f6b6435d0,21,0
d0bee052-bbc4-11e8-b2bc-ac1f6b6435d0,4,0
0506004a-bbaa-11e8-b2ba-ac1f6b6435d0,4,0
7559f4a2-bba8-11e8-b2ba-ac1f6b6435d0,0 21,0
49033_845_B1_1,0 22,1
6940492c-bbb8-11e8-b2ba-ac1f6b6435d0,0 12,0
22e0e99a-bba0-11e8-b2b9-ac1f6b6435d0,5,0
076cb480-bba2-11e8-b2b9-ac1f6b6435d0,0 21,0
9a43a5f2-bba2-11e8-b2b9-ac1f6b6435d0,11,0
a313b766-bbb7-11e8-b2ba-ac1f6b6435d0,23,0
ba58a2b8-bb9b-11e8-b2b9-ac1f6b6435d0,0 26,0
c1c97e18-bba6-11e8-b2ba-ac1f6b6435d0,23,0
fa030c4a-bbbf-11e8-b2bb-ac1f6b6435d0,3,0
4f3d4070-bb9f-11e8-b2b9-ac1f6b6435d0,0 21,0
97d27fc4-bbc9-11e8-b2bc-ac1f6b6435d0,25,0
dd1cfb4c-bb9f-11e8-b2b9-ac1f6b6435d0,0 25,0
8558cf64-bbac-11e8-b2ba-ac1f6b6435d0,25,0
6577326e-bb9b-11e8-b2b9-ac1f6b6435d0,0 11 2,0
9594d236-bbbd-11e8-b2ba-ac1f6b6435d0,0 18,0
fdf7a584-bba8-11e8-b2ba-ac1f6b6435d0,0 19,0
5ad852c2-bbb2-11e8-b2ba-ac1f6b6435d0,0 22,0
99ef262c-bbbf-11e8-b2bb-ac1f6b6435d0,21,0
84b49e36-bb9c-11e8-b2b9-ac1f6b6435d0,19,0
7ef2ee76-bbb5-11e8-b2ba-ac1f6b6435d0,0 21,0
ccd14f10-bbbb-11e8-b2ba-ac1f6b6435d0,0 2,0
1374_170_D8_2,11,1
40929_429_C5_1,0 14,1
c24ef4a4-bbc8-11e8-b2bc-ac1f6b6435d0,0 7,0
d417cbe0-bbc6-11e8-b2bc-ac1f6b6435d0,24,0
28697_282_B4_2,21 22 2,1
685a1468-bbac-11e8-b2ba-ac1f6b6435d0,0 25,0
03e32798-bb9f-11e8-b2b9-ac1f6b6435d0,0 11,0
a875af92-bbc7-11e8-b2bc-ac1f6b6435d0,23,0
45457704-bbc7-11e8-b2bc-ac1f6b6435d0,2 7,0
72354_1576_E3_1,6,1
81f3a2f4-bbca-11e8-b2bc-ac1f6b6435d0,12 2 25,0
768a8f48-bbbd-11e8-b2ba-ac1f6b6435d0,5,0
458c2fe6-bbb8-11e8-b2ba-ac1f6b6435d0,19 25,0
77242_1786_F8_2,6 1,1
ca246e30-bb9a-11e8-b2b9-ac1f6b6435d0,0 16 25,0
52511_1372_B5_3,6,1
cd3151f2-bbc1-11e8-b2bb-ac1f6b6435d0,11,0
54460_1543_E9_1,13,1
0ef7bda6-bbbd-11e8-b2ba-ac1f6b6435d0,6 25,0
3dfd0f58-bbc6-11e8-b2bc-ac1f6b6435d0,7,0
9e761582-bbbc-11e8-b2ba-ac1f6b6435d0,25,0
b0be9084-bbbc-11e8-b2ba-ac1f6b6435d0,0 25,0
6647c646-bbae-11e8-b2ba-ac1f6b6435d0,2 25,0
cf7079ec-bbc7-11e8-b2bc-ac1f6b6435d0,0 12 21 25,0
e61391e0-bbac-11e8-b2ba-ac1f6b6435d0,21 7,0
6eb39b42-bbb9-11e8-b2ba-ac1f6b6435d0,24,0
fa41124e-bba4-11e8-b2ba-ac1f6b6435d0,12,0
61997_1102_D10_6,0 16,1
60b6dee6-bba0-11e8-b2b9-ac1f6b6435d0,0 21,0
954fb0e8-bbb3-11e8-b2ba-ac1f6b6435d0,5,0
16552556-bbaa-11e8-b2ba-ac1f6b6435d0,0 25,0
d13945b8-bbab-11e8-b2ba-ac1f6b6435d0,5,0
7a987a38-bb9e-11e8-b2b9-ac1f6b6435d0,0,0
cc37ddca-bbad-11e8-b2ba-ac1f6b6435d0,23,0
294715f0-bba7-11e8-b2ba-ac1f6b6435d0,23,0
1ba23772-bbca-11e8-b2bc-ac1f6b6435d0,2,0
d7a3f08a-bb9a-11e8-b2b9-ac1f6b6435d0,0 19 11,0
9b3f00a4-bbc1-11e8-b2bb-ac1f6b6435d0,17 25 18,0
